wave,var,label
2010,q218c,Q.2.18 How satisfied are you with the quality of service?: c) Fixed telephone li
2010,q218d,Q.2.18 How satisfied are you with the quality of service?: d) Central heating in
2010,q218e,Q.2.18 How satisfied are you with the quality of service?: e) Public (piped) hea
2010,q218f,Q.2.18 How satisfied are you with the quality of service?: f) Pipeline gas
2010,q218g,q218g - How satisfied are you with the quality of service? (POSTAL SERVICE)
2010,q218h,q218h - How satisfied are you with the quality of service? (LOCAL ROADS)
2010,q219_1,q219_1 - How much more would you be willing to pay for satisfactory service? (TA
2010,q219_2,q219_2 - How much more would you be willing to pay for satisfactory service? (EL
2010,q219_3,q219_3 - How much more would you be willing to pay for satisfactory service? (FI
2010,q219_4,q219_4 - How much more would you be willing to pay for satisfactory service? (CE
2010,q219_5,q219_5 - How much more would you be willing to pay for satisfactory service? (PU
2010,q219_6,q219_6 - How much more would you be willing to pay for satisfactory service? (PI
2010,q219a,Q.2.19 How much more would you be willing to pay for satisfactory service? (As %
2010,q219b,Q.2.19 How much more would you be willing to pay for satisfactory service? (As %
2010,q219c,Q.2.19 How much more would you be willing to pay for satisfactory service? (As %
2010,q219d,Q.2.19 How much more would you be willing to pay for satisfactory service? (As %
2010,q219e,Q.2.19 How much more would you be willing to pay for satisfactory service? (As %
2010,q219f,Q.2.19 How much more would you be willing to pay for satisfactory service? (As %
2010,q220_1,q220_1 - Do you use electricity or pipeline gas as the main fuel source for cook
2010,q220_2,q220_2 - Do you use electricity or pipeline gas as the main fuel source for heat
2010,q220_3,q220_3 - Do you use electricity or pipeline gas as the main fuel source for ligh
2010,q221,q221 - What is the basis for the electricity charges paid?
2010,q222a_t1,q222_1 - Approximately how much does your household spend on each of these items
2010,q222b_t1,q222_2 - Approximately how much does your household spend on each of these items
2010,q222c_t1,q222_3 - Approximately how much does your household spend on each of these items
2010,q223_t1,"q223 - At the end of a typical month, does your household have anything left ove"
2010,q224a_t1,q224_1 - And approximately how much did your household spend on each of these it
2010,q224b_t1,q224_2 - And approximately how much did your household spend on each of these it
2010,q224c_t1,q224_3 - And approximately how much did your household spend on each of these it
2010,q224d_t1,q224_4 - And approximately how much did your household spend on each of these it
2010,q225a,q225_1 - Do you or anyone in your household own any of the following?
2010,q225b,q225_2 - Do you or anyone in your household own any of the following?
2010,q225c,q225_3 - Do you or anyone in your household own any of the following?
2010,q225d,q225_4 - Do you or anyone in your household own any of the following?
2010,q225e,q225_5 - Do you or anyone in your household own any of the following?
2010,q225f,q225_6 - Do you or anyone in your household own any of the following?
2010,q225g,q225_7 - Do you or anyone in your household own any of the following?
2010,q225h,q225_8 - Do you or anyone in your household own any of the following?
2010,q225i_01,q225 - Do you or anyone in your household own any of the following? 'CODE NONE O
2010,q225j_97,q225 - Do you or anyone in your household own any of the following? 'CODE NONE O
2010,q225k_99,q225 - Do you or anyone in your household own any of the following? 'CODE NONE O
2010,q226a,q226_1 - Which of these sources of livelihood apply to your household?
2010,q226b,q226_2 - Which of these sources of livelihood apply to your household?
2010,q226c,q226_3 - Which of these sources of livelihood apply to your household?
2010,q226d,q226_4 - Which of these sources of livelihood apply to your household?
2010,q226e,q226_5 - Which of these sources of livelihood apply to your household?
2010,q226f,q226_6 - Which of these sources of livelihood apply to your household?
2010,q226g,q226_7 - Which of these sources of livelihood apply to your household?
2010,q226h,q226_8 - Which of these sources of livelihood apply to your household?
2010,q226i,q226_9 - Which of these sources of livelihood apply to your household?
2010,q226m,q226m - And which is the most important?
2010,q227,"q227 - Please imagine a ten-step ladder where on the bottom, the first step, sta"
2010,q228,"q228 - Now, imagine the same ten-step ladder 4 years ago. On which step was your"
2010,q229,q229 - And where on the ladder do you believe your household will be 4 years fro
2010,q301a,Q.3.01 To what extent do you agree with the following statements?: a) The econom
2010,q301b,Q.3.01 To what extent do you agree with the following statements?: b) The politi
2010,q301c,Q.3.01 To what extent do you agree with the following statements?: c) I have don
2010,q301d,Q.3.01 To what extent do you agree with the following statements?: d) My househo
2010,q301e,Q.3.01 To what extent do you agree with the following statements?: e) All things
2010,q301f,Q.3.01 To what extent do you agree with the following statements?: f) Children w
2010,q301g,Q.3.01 To what extent do you agree with the following statements?: g) On the who
2010,q301h,Q.3.01 To what extent do you agree with the following statements?: h) The gap be
2010,q301i,Q.3.01 To what extent do you agree with the following statements?: i) There is l
2010,q301j,Q.3.01 To what extent do you agree with the following statements?: j) All things
2010,q301k,Q.3.01 To what extent do you agree with the following statements?: k) All things
2010,q302,"q302 - Generally speaking, would you say that most people can be trusted, or tha"
2010,q303a,Q.3.03 To what extent do you trust the following institutions ....?: a) The Pres
2010,q303b,Q.3.03 To what extent do you trust the following institutions ....?: b) The gove
2010,q303c,Q.3.03 To what extent do you trust the following institutions ....?: c) Regional
2010,q303d,Q.3.03 To what extent do you trust the following institutions ....?: d) Local go
2010,q303e,Q.3.03 To what extent do you trust the following institutions ....?: e) The parl
2010,q303f,Q.3.03 To what extent do you trust the following institutions ....?: f) Courts
2010,q303g,Q.3.03 To what extent do you trust the following institutions ....?: g) Politica
2010,q303h,Q.3.03 To what extent do you trust the following institutions ....?: h) Armed fo
2010,q303i,Q.3.03 To what extent do you trust the following institutions ....?: i) The poli
2010,q303j,Q.3.03 To what extent do you trust the following institutions ....?: j) Banks an
2010,q303k,Q.3.03 To what extent do you trust the following institutions ....?: k) Foreign
2010,q303l,Q.3.03 To what extent do you trust the following institutions ....?: l) Non gove
2010,q303m,Q.3.03 To what extent do you trust the following institutions ....?: m) Trade un
2010,q303n,Q.3.03 To what extent do you trust the following institutions ....?: n) Religiou
2010,q304a,q304_1 - To what extent do you trust people from the following groups?  A. Your
2010,q304b,q304_2 - To what extent do you trust people from the following groups?  B. Your
2010,q304c,q304_3 - To what extent do you trust people from the following groups?  C. Peopl
2010,q304d,q304_4 - To what extent do you trust people from the following groups?  D. Frien
2010,q304e,q304_5 - To what extent do you trust people from the following groups?  E. Peopl
2010,q304f,q304_6 - To what extent do you trust people from the following groups?  F. Peopl
2010,q305_1,"q3051 - In your opinion, which of these fields should be the first priority for"
2010,q305_2,q3052 - And which of these fields should be the second priority for extra govern
2010,q306a,"q306_1 - Would you be willing to give part of your income or pay more taxes, if"
2010,q306b,"q306_2 - Would you be willing to give part of your income or pay more taxes, if"
2010,q306c,"q306_3 - Would you be willing to give part of your income or pay more taxes, if"
2010,q306d,"q306_4 - Would you be willing to give part of your income or pay more taxes, if"
2010,q307a_01,q307a_01 - Which of the following groups of citizens deserve support from the go
2010,q307a_02,q307a_02 - Which of the following groups of citizens deserve support from the go
2010,q307a_03,q307a_03 - Which of the following groups of citizens deserve support from the go
2010,q307a_04,q307a_04 - Which of the following groups of citizens deserve support from the go
2010,q307a_05,q307a_05 - Which of the following groups of citizens deserve support from the go
2010,q307a_06,q307a_06 - Which of the following groups of citizens deserve support from the go
2010,q307a_07,q307a_07 - Which of the following groups of citizens deserve support from the go
2010,q307a_08,q307a_08 - Which of the following groups of citizens deserve support from the go
2010,q307a_09,q307a_09 - Which of the following groups of citizens deserve support from the go
2010,q307a_10,q307a_10 - Which of the following groups of citizens deserve support from the go
2010,q307a_97,q307a - Which of the following groups of citizens deserve support from the gover
2010,q307b,q307b - And which is the most important?
2010,q308,"q308 - In your opinion, which of the following factors is the most important to"
2010,q309,"q309 - In your opinion, what is the main reason why there are some people in nee"
2010,q310,q310 - With which one of the following statements do you agree most?
2010,q311,q311 - With which one of the following statements do you agree most?
2010,q312a,q312_1 - To what extent do you agree that the following exist in our country?  F
2010,q312b,q312_2 - To what extent do you agree that the following exist in our country?  L
2010,q312c,q312_3 - To what extent do you agree that the following exist in our country?  F
2010,q312d,q312_4 - To what extent do you agree that the following exist in our country?  P
2010,q312e,q312_5 - To what extent do you agree that the following exist in our country?  A
2010,q312f,q312_6 - To what extent do you agree that the following exist in our country?  A
2010,q312g,q312_7 - To what extent do you agree that the following exist in our country?  A
2010,q312h,q312_8 - To what extent do you agree that the following exist in our country?  A
2010,q312i,q312_9 - To what extent do you agree that the following exist in our country?  P
2010,q312j,q312_10 - To what extent do you agree that the following exist in our country?
2010,q313,q313 - Now I am going to switch and ask you a different kind of question. It wil
2010,q314,q314 - Which model is closer to our country?
2010,q315,q315 - I will now ask you another hypothetical question. Imagine that you are a
2010,q316a,Q.3.16a Place your views on this scale?:
2010,q316b,Q.3.16b Place your views on this scale?:
2010,q316c,Q.3.16c Place your views on this scale?:
2010,q316d,Q.3.16d Place your views on this scale?:
2010,q316e,Q.3.16e Place your views on this scale?:
2010,q317a,q317_1 - To what extent do you agree with the following statements?  People from
2010,q317b,q317_2 - To what extent do you agree with the following statements?  The presenc
2010,q317c,q317_3 - To what extent do you agree with the following statements?  The presenc
2010,q318,"q318 - Of the following statements, which is the one that is closest to your opi"
2010,q319a,q319_1 - Did you vote in the most recent... ...local-level elections?
2010,q319b,q319_2 - Did you vote in the most recent... ...parliamentary elections?
2010,q319c,q319_3 - Did you vote in the most recent... ...presidential elections?
2010,q320a,q320_1 - ...local-level electionsWhat was the most important factor influencing
2010,q320b,q320_2 - ...parliamentary electionsWhat was the most important factor influencin
2010,q320c,q320_3 - ...presidential electionsWhat was the most important factor influencing
2010,q321a,q321l - Do you think elections of the leaders of local administration are necess
2010,q321b,q321r - Do you think elections of the leaders of local administration are necess
2010,q322a,"q322_1 - Some people think that certain behaviors are always wrong, whereas othe"
2010,q322b,"q322_2 - Some people think that certain behaviors are always wrong, whereas othe"
2010,q322c,"q322_3 - Some people think that certain behaviors are always wrong, whereas othe"
2010,q322d,"q322_4 - Some people think that certain behaviors are always wrong, whereas othe"
2010,q322e,"q322_5 - Some people think that certain behaviors are always wrong, whereas othe"
2010,q322f,"q322_6 - Some people think that certain behaviors are always wrong, whereas othe"
2010,q322g,"q322_7 - Some people think that certain behaviors are always wrong, whereas othe"
2010,q323,"q323 - Suppose you lost your (purse/wallet) containing your address details, and"
2010,q324,q324 - How often do you meet up with relatives who are not living with you?
2010,q325,q325 - How often do you meet up with friends?
2010,q326a,"q326_1 - Some people, because of their job, position in the community or contact"
2010,q326b,"q326_2 - Some people, because of their job, position in the community or contact"
2010,q326c,"q326_3 - Some people, because of their job, position in the community or contact"
2010,q326d,"q326_4 - Some people, because of their job, position in the community or contact"
2010,q326e,"q326_5 - Some people, because of their job, position in the community or contact"
2010,q327aa,q327a_1 - Do you know anyone whom you could ask for such help if you needed it?
2010,q327ab,q327a_2 - Do you know anyone whom you could ask for such help if you needed it?
2010,q327ac,q327a_3 - Do you know anyone whom you could ask for such help if you needed it?
2010,q327ad,q327a_4 - Do you know anyone whom you could ask for such help if you needed it?
2010,q327ae,q327a_5 - Do you know anyone whom you could ask for such help if you needed it?
2010,q327af,q327a_6 - Do you know anyone whom you could ask for such help if you needed it?
2010,q327ag,q327a_7 - Do you know anyone whom you could ask for such help if you needed it?
2010,q327ah,q327a_8 - Do you know anyone whom you could ask for such help if you needed it?
2010,q327b,q327b - And which is the most important?
2010,q328,q328 - And how likely is that you would actually ask for such help?
2010,q330,"q330 - Please imagine a ten-step ladder where on the bottom, the first step, sta"
2010,q331,"q331 - Now, imagine a ten-step ladder 4 years ago. On which step was your househ"
2010,q332,q332 - And where on the ladder do you believe your household will be 4 years fro
2010,q333a,q333_01 - Could you please mention any that you would not like to have as neighb
2010,q333b,q333_02 - Could you please mention any that you would not like to have as neighb
2010,q333c,q333_03 - Could you please mention any that you would not like to have as neighb
2010,q333d,q333_04 - Could you please mention any that you would not like to have as neighb
2010,q333e,q333_05 - Could you please mention any that you would not like to have as neighb
2010,q333f,q333_06 - Could you please mention any that you would not like to have as neighb
2010,q333g,q333_07 - Could you please mention any that you would not like to have as neighb
2010,q333h,q333_08 - Could you please mention any that you would not like to have as neighb
2010,q333i,q333_09 - Could you please mention any that you would not like to have as neighb
2010,q333j,q333_10 - Could you please mention any that you would not like to have as neighb
2010,q333k,q333_11 - Could you please mention any that you would not like to have as neighb
2010,q333l,q333_12 - Could you please mention any that you would not like to have as neighb
2010,q333m,q333_13 - Could you please mention any that you would not like to have as neighb
2010,q333n,q333_14 - Could you please mention any that you would not like to have as neighb
2010,q333o,q333_15 - Could you please mention any that you would not like to have as neighb
2010,q333p,q333_16 - Could you please mention any that you would not like to have as neighb
2010,q333q_99,q333_99 - Could you please mention any that you would not like to have as neighb
2010,q401aa,q401a_01 - a very serious problem currently facing the world?
2010,q401ab,q401a_02 - a very serious problem currently facing the world?
2010,q401ac,q401a - a very serious problem currently facing the world?
2010,q401ad,q401a_04 - a very serious problem currently facing the world?
2010,q401ae,q401a_05 - a very serious problem currently facing the world?
2010,q401af,q401a_06 - a very serious problem currently facing the world?
2010,q401ag,q401a_07 - a very serious problem currently facing the world?
2010,q401ah,q401a_08 - a very serious problem currently facing the world?
2010,q401ai_9,q401a_97 - a very serious problem currently facing the world?
2010,q401b,q401b - And which is the most important?
2010,q402,q402 - Have you personally taken actions aimed at helping to fight climate chang
2010,q403a,q403_01 - Which of the following actions aimed at fighting climate change have y
2010,q403b,q403_02 - Which of the following actions aimed at fighting climate change have y
2010,q403c,q403_03 - Which of the following actions aimed at fighting climate change have y
2010,q403d,q403_04 - Which of the following actions aimed at fighting climate change have y
2010,q403e,q403_05 - Which of the following actions aimed at fighting climate change have y
2010,q403f,q403_06 - Which of the following actions aimed at fighting climate change have y
2010,q403g,q403_07 - Which of the following actions aimed at fighting climate change have y
2010,q403h,q403_08 - Which of the following actions aimed at fighting climate change have y
2010,q403i,q403_09 - Which of the following actions aimed at fighting climate change have y
2010,q403j,q403_10 - Which of the following actions aimed at fighting climate change have y
2010,q403k,q403_11 - Which of the following actions aimed at fighting climate change have y
2010,q404,q404 - How concerned are you about climate change? Please answer on a scale of 1
2010,q405a,"q405_1 - Personally, do you think you are well informed or not about...?  The ca"
2010,q405b,"q405_2 - Personally, do you think you are well informed or not about...?  The co"
2010,q405c,"q405_3 - Personally, do you think you are well informed or not about...?  Ways i"
2010,q405d,"q405_4 - Personally, do you think you are well informed or not about...?  Ways i"
2010,q406,"q406 - As a result of climate change, do you think people in our country will be"
2010,q407a,q407_1 - To what extent do you agree with the following statements? IF NECESSARY
2010,q407b,q407_2 - To what extent do you agree with the following statements? IF NECESSARY
2010,q407c,q407_3 - To what extent do you agree with the following statements? IF NECESSARY
2010,q501,q501 - Did you work for income during the past 12 months?
2010,q503_1,q503_1 - Are you still working in this job?  Job 1 - .....(-*-)
2010,q503_2,q503_2 - Are you still working in this job?  Job 2 - .....(-*-)
2010,q503_3,q503_3 - Are you still working in this job?  Job 3 - .....(-*-)
2010,q503_4,q503_4 - Are you still working in this job?  Job 4 - .....(-*-)
2010,q503_5,q503_5 - Are you still working in this job?  Job 5 - .....(-*-)
2010,q503m,q503m - Are you still working in this job?: Main job
2010,q504_1,Q.5.04 Why not
2010,q504_2,Q.5.04 Why not
2010,q504_3,Q.5.04 Why not
2010,q504_4,Q.5.04 Why not
2010,q504_5,Q.5.04 Why not
2010,q504m,q504m Why not: Main job
2010,q505_1,q505_1 - What was your occupation in this job? Job 1 - .....(-*-) DETAILED DESCR
2010,q505_2,q505_2 - What was your occupation in this job? Job 2 - .....(-*-) DETAILED DESCR
2010,q505_3,q505_3 - What was your occupation in this job? Job 3 - .....(-*-) DETAILED DESCR
2010,q505_4,q505_4 - What was your occupation in this job? Job 4 - .....(-*-) DETAILED DESCR
2010,q505_5,q505_5 - What was your occupation in this job? Job 5 - .....(-*-) DETAILED DESCR
2010,q505m,q505m - What was your occupation in this job?: Main job
2010,q506_1,q506_1 - In what industry did you do this job? Job 1 - .....(-*-) DETAILED DESCR
2010,q506_2,q506_2 - In what industry did you do this job? Job 2 - .....(-*-) DETAILED DESCR
2010,q506_3,q506_3 - In what industry did you do this job? Job 3 - .....(-*-) DETAILED DESCR
2010,q506_4,q506_4 - In what industry did you do this job? Job 4 - .....(-*-) DETAILED DESCR
2010,q506_5,q506_5 - In what industry did you do this job? Job 5 - .....(-*-) DETAILED DESCR
2010,q506m,q506m - In what industry did you do this job?: Main job
2010,q507_1,q507_1 - Do you have a contract or a labour book for this job? Job 1 - .....(-*-
2010,q507_2,q507_2 - Do you have a contract or a labour book for this job? Job 2 - .....(-*-
2010,q507_3,q507_3 - Do you have a contract or a labour book for this job? Job 3 - .....(-*-
2010,q507_4,q507_4 - Do you have a contract or a labour book for this job? Job 4 - .....(-*-
2010,q507_5,q507_5 - Do you have a contract or a labour book for this job? Job 5 - .....(-*-
2010,q507m,q507m - Do you have a contract or a labour book for this job?: Main job
2010,q508a,Q.508a In this job did you work ....: Job 1
2010,q508b,Q.508b In this job did you work ....: Job 2
2010,q508c,Q.508c In this job did you work ....: Job 3
2010,q508d,Q.508d In this job did you work ....: Job 4
2010,q508e,Q.508e In this job did you work ....: Job 5
2010,q509a1,Q.509a Who owns the enterprise where you do this job?: Job 1
2010,q509a2,Q.509a Who owns the enterprise where you do this job?: Job 1
2010,q509a3,Q.509a Who owns the enterprise where you do this job?: Job 1
2010,q509a_97,Q.509a Who owns the enterprise where you do this job?: Job 1
2010,q509b1,Q.509b Who owns the enterprise where you do this job?: Job 2
2010,q509b2,Q.509b Who owns the enterprise where you do this job?: Job 2
2010,q509b3,Q.509b Who owns the enterprise where you do this job?: Job 2
2010,q509b_97,Q.509b Who owns the enterprise where you do this job?: Job 2
2010,q509c1,Q.509c Who owns the enterprise where you do this job?: Job 3
2010,q509c2,Q.509c Who owns the enterprise where you do this job?: Job 3
2010,q509c3,Q.509c Who owns the enterprise where you do this job?: Job 3
2010,q509c_97,Q.509c Who owns the enterprise where you do this job?: Job 3
2010,q509d1,Q.509d Who owns the enterprise where you do this job?: Job 4
2010,q509d2,Q.509d Who owns the enterprise where you do this job?: Job 4
2010,q509d3,Q.509d Who owns the enterprise where you do this job?: Job 4
2010,q509d_97,Q.509d Who owns the enterprise where you do this job?: Job 4
